,Unnamed: 0.1,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,Transit Signal,Tier2_SNR,Tier2 Transit S/N,cumulative transit [days],N cumulative transit [days]
66,155,155,KELT-6 b,KELT-6 b,1.0,5.343444265,10.41430925,1.0,5.071197054,10.03297546,Eclipse,1,5,10,0,0,0,1.42,-0.46,0.46,6102.0,-43.0,43.0,1.73,-0.12,0.12,240.726,-1.955,1.987,4.07,-0.06,0.06,Gaia DR2 1464700950221781504,9.137,9.302,9.083,10.371,10.1934,9.039,0,-0.28,,,[Fe/H],6.1,-0.2,0.2,F8,195.9818362,30.640145,14.57167495,1.008808266,-1.008808266,1.3,0.09,-0.09,140.4801557,6.038739725,-6.038739725,0.442,0.019,-0.019,0,1,41.8,7.8457,494.7065642,-0.0002,0.0002,1269.869392,12994170465.0,0.086917528,0.3,2.3,21181.33365,0.2,1,88.81,-0.85,0.85,0.22,-0.11,0.11,0,80.0,-120.0,110.0,6347.796793,0.000364,-0.000364,0,6351.719643,32898.04852,0.6,0.015,-0.015,1,2014,Ariel,48.853096816001454,6.745780012767075,2.830497162722386,0.0005162810759222,2.7184469701647163,3.081870538468023,29.226035259791658,89.08217497513888
67,450,450,HD 136352 c,HD 136352 c,4.928079797,13.02493678,21.65865757,398.2640759,716.9058757,1227.065549,Transit,5,13,22,0,0,0,0.87,-0.04,0.04,5664.0,-61.0,61.0,1.06,-0.02,0.02,14.682,-0.0198,0.0199,4.39,-0.11,0.11,Gaia DR2 5902750168276592256,3.898,4.308,4.159,5.65,5.48495,,0,-0.24,-0.05,0.05,[M/H],12.3,-2.9,1.2,G4 V,230.4401147,-48.3188174,2.91433499,0.078462865,-0.078462865,0.26,0.007,-0.007,11.23841246,0.651548234,-0.629300245,0.03536,0.00205,-0.00198,0,1,2.61,27.59221,1960.39222,-0.00011,0.00011,701.0290483,25522823774.0,0.170721229,0.1,2.3,11817.0722,0.872,1,88.571,-0.045,0.042,0.0,,,0,-110.22,-75.76,74.58,8954.4099,0.00052,-0.00054,0,8968.206005,0.0,0.0638,0.0024,-0.0022,1,2019,Ariel,14.64178073395234,13.491560025534152,1.3437595534731626,7.12947455884055e-05,0.2898690255898345,3.0439020770626226,29.636350266736102,91.54406501680555
68,229,229,K2-232 b,K2-232 b,1.0,5.395886572,10.49212065,1.559101733,12.35541492,23.31557875,Transit,1,5,10,0,0,0,1.19,-0.03,0.03,6154.0,-60.0,60.0,1.16,-0.02,0.02,130.72,-0.759,0.768,4.38,-0.02,0.02,Gaia DR2 3406687485600728192,8.48,8.739,8.434,9.822,9.72626,8.38,0,0.1,-0.04,0.04,[Fe/H],1.43,-0.75,0.82,,73.7667927,18.654323,11.20898073,0.246597576,-0.224179615,1.0,0.022,-0.02,122.9995934,13.98444989,-13.34879308,0.387,0.044,-0.042,0,1,35.4,11.168454,784.4519109,-2.3e-05,2.3e-05,960.1079447,15502759397.0,0.103697387,0.3,2.3,17323.04469,0.108,1,89.14,-0.11,0.13,0.258,-0.025,0.025,0,207.0,-3.8,3.6,7825.349782,9.3e-05,-9.3e-05,0,7830.934009,13690.44825,0.7764,0.0054,-0.003,1,2018,Ariel,49.12856028484055,9.98177036595034,2.990390090107664,0.0004513408991883,1.781173832810461,3.024889352940121,30.23784487402777,95.15303266055555
69,175,175,TOI-1296 b,TOI-1296 b,1.0,5.804886108,11.37174798,1.0,6.587492982,12.94107264,Transit,1,6,11,0,0,0,1.17,-0.14,0.14,5603.0,-47.0,47.0,1.66,-0.04,0.04,323.265,-2.797,2.845,4.05,-0.1,0.1,Gaia DR2 1650851223740149504,9.837,10.15,9.742,11.37,11.2912,9.7,0,0.44,-0.04,0.04,[Fe/H],6.9,-0.7,0.7,,256.7706392,70.2384806,13.79825528,0.347478403,-0.347478403,1.231,0.031,-0.031,94.71286517,12.39530786,-12.39530786,0.298,0.039,-0.039,0,1,34.8,3.9443715,560.055538,-5.8e-06,5.8e-06,1483.5659,7702147095.0,0.051519379,0.3,2.3,17445.80466,0.13,1,88.81,-1.0,0.82,0.055,-0.038,0.061,0,137.0,-62.0,62.0,8930.75532,0.00019,-0.00019,0,8932.727506,18805.59125,0.668412,0.004302,-0.004302,2,2021,Ariel,51.112524365838254,5.072204648703908,2.7817398480352384,0.0008250117445432,2.744679804907769,3.022668303675038,30.843601980277768,98.78757529805556
70,166,166,TOI-1259 A b,TOI-1259 A b,1.0,5.486915533,10.76886357,1.0,6.116618602,12.23857563,Transit,1,5,11,0,0,0,0.74,-0.06,0.06,4775.0,-100.0,100.0,0.71,-0.02,0.02,118.106,-0.372,0.375,4.61,-0.01,0.01,Gaia DR2 2294170838587572736,9.715,10.226,9.619,12.079,11.8104,9.535,0,-0.5,-0.5,0.5,[Fe/H],4.8,-0.8,0.7,,282.1001665,79.2564761,11.45557831,0.336269422,-0.30264248,1.022,0.03,-0.027,140.1623273,15.57359192,-14.93793511,0.441,0.049,-0.047,0,1,72.0,3.477978,531.2409643,-1.7e-06,1.9e-06,930.7022072,6079386761.0,0.040664794,0.3,2.3,8916.367142,0.065,1,89.7,-0.26,0.2,0.0,,,0,,,,8686.700531,9.7e-05,-0.000104,0,8688.43952,0.0,2.6759,0.0099,-0.01,2,2021,Ariel,100.21391817068198,10.890138607477232,6.490589205798253,0.0010940060261202,2.5949630958727847,3.015077432910068,31.153198061597212,100.64515178597222
71,251,251,WASP-174 b,WASP-174 b,1.0,6.844328306,13.43479045,1.832338398,14.23269875,27.97352012,Transit,1,7,13,0,0,0,1.24,-0.04,0.04,6399.0,-68.0,68.0,1.35,-0.02,0.02,410.149,-9.884,10.376,4.27,-0.01,0.01,Gaia DR2 6139403450370668800,10.599,10.845,10.579,11.803,11.6826,10.53,0,0.06,-0.06,0.06,[Fe/H],2.2,-0.52,0.52,F6 V,195.7940145,-41.3848617,16.10730531,0.560449037,-0.560449037,1.437,0.05,-0.05,104.8833742,28.922385,-28.922385,0.33,0.091,-0.091,0,1,36.1,4.2337005,886.8352762,-1.8e-06,1.8e-06,1477.943255,8232251493.0,0.055065227,0.3,2.3,7544.857342,0.953,1,83.78,-0.096,0.096,0.0,,,0,,,,8545.5266,0.00014,-0.00014,0,8547.64345,0.0,0.86,0.03,-0.03,1,2018,Ariel,60.92836845806896,4.121895841417525,3.1953393011653706,0.0017850819448,2.155494681818232,3.001885958520991,31.415172274861103,102.21699706555555
72,217,217,WASP-29 b,WASP-29 b,1.0,5.344053892,10.46052158,1.177401977,10.49178432,20.18624877,Transit,1,5,10,0,0,0,0.77,-0.25,0.25,4800.0,-150.0,150.0,0.79,-0.07,0.07,87.5953,-0.3095,0.3117,4.5,-0.2,0.2,Gaia DR2 6534414719318224512,8.875,9.353,8.783,11.331,10.8932,8.706,0,0.11,,,[Fe/H],14.0,-7.0,0.0,,357.8791976,-39.9071215,8.630915163,0.784628651,-0.784628651,0.77,0.07,-0.07,77.86795962,7.310053352,-6.992224945,0.245,0.023,-0.022,0,1,36.0,3.92273,728.0952668,-4e-06,4e-06,941.8157458,6675039389.0,0.044649093,0.3,2.3,9702.658755,0.14,1,88.8,-0.7,0.7,0.03,-0.04,0.04,0,,,,6347.98683,0.00014,-0.00014,0,6349.948195,0.0,1.0,0.04,-0.04,1,2010,Ariel,68.88003534680321,10.658135654590664,4.530219999213145,0.0006883818725659,1.924783089959777,2.979670405330742,31.752070148298603,104.23838430618055
73,179,179,HAT-P-65 b,HAT-P-65 b,1.0,8.515962104,16.7103178,1.0,6.830185567,13.44146351,Eclipse,1,7,13,0,0,0,1.21,-0.05,0.05,5835.0,-51.0,51.0,1.86,-0.1,0.1,738.519,-18.922,19.924,3.98,-0.04,0.04,Gaia DR2 1757302881526250496,11.604,11.892,11.528,13.121,12.9952,11.494,0,0.1,-0.08,0.08,[Fe/H],5.46,-0.61,0.61,G2,315.9054895,11.9893675,21.18497358,1.457167495,-1.457167495,1.89,0.13,-0.13,167.4955703,26.37975775,-26.37975775,0.527,0.083,-0.083,0,1,68.0,2.6054552,571.4260675,-3.1e-06,3.1e-06,1867.358306,5907660235.0,0.039516122,0.3,2.3,15853.23159,0.464,1,84.2,-1.3,1.3,0.0,,,1,,,,6409.33263,0.00046,-0.00046,0,6410.635358,0.0,,,,1,2016,Ariel,58.3040680499141,3.805253695508428,3.781019325268783,0.0016927317357746,4.134110186144837,2.976884871055305,32.302529578506935,107.54114088743054
74,242,242,HAT-P-17 b,HAT-P-17 b,1.0,5.59499763,10.90980964,1.876747212,13.73483484,26.51907689,Transit,1,6,11,0,0,0,0.99,-0.15,0.15,5246.0,-80.0,80.0,0.87,-0.04,0.04,92.3831,-0.4802,0.4851,4.53,-0.02,0.02,Gaia DR2 1849786481031300608,8.619,9.017,8.544,10.375,10.2743,8.506,0,0.0,,,[Fe/H],7.8,-3.3,3.3,K,324.5359781,30.4881882,11.76942977,0.448359229,-0.448359229,1.05,0.04,-0.04,170.6738543,5.403082912,-5.403082912,0.537,0.017,-0.017,0,1,59.09,10.33852,836.0743645,-9e-06,9e-06,749.9258887,13848900431.0,0.092634785,0.3,2.3,13422.31492,0.311,1,89.2,-0.15,0.15,0.35,-0.01,0.01,0,201.0,-1.0,1.0,6569.05972,5e-05,-5e-05,0,6574.22898,10430.48702,1.5,0.022,-0.022,1,2010,Ariel,61.60347495977439,12.562969259470975,4.874039611625826,0.0005228595232506,1.6283018600624355,2.9508374057393736,32.76858217989582,110.33745649576387
75,397,397,WASP-139 b,WASP-139 b,1.0,6.78331771,13.31124537,15.91511822,108.5742832,225.144363,Transit,1,7,13,0,0,0,0.92,-0.1,0.1,5310.0,-90.0,90.0,0.8,-0.04,0.04,212.472,-1.098,1.11,4.59,-0.06,0.06,Gaia DR2 4851398799032507776,10.575,10.982,10.472,12.456,12.2715,10.432,0,0.2,-0.09,0.09,[Fe/H],0.5,,,K0,49.562173,-41.3020235,8.967184585,0.560449037,-0.560449037,0.8,0.05,-0.05,37.18592357,5.403082912,-5.403082912,0.117,0.017,-0.017,0,1,14.0,5.924262,1630.08522,-4e-06,4e-06,887.1271718,9323595571.0,0.062365188,0.3,2.3,10236.83182,0.33,1,88.9,-0.5,0.5,0.0,,,0,,,,7196.7933,0.0003,-0.0003,0,7199.755431,0.0,1.07,0.03,-0.03,1,2016,Ariel,25.79776308503628,4.715225826938751,1.6885526218700115,0.0014849149391385,0.6734575052683652,2.949743453154841,33.12402772920138,112.4701297915972
76,80,80,WASP-35 b,WASP-35 b,1.0,6.103654843,11.97044592,1.0,1.852829339,3.63896308,Eclipse,1,2,4,0,0,0,1.05,-0.19,0.19,5990.0,-80.0,80.0,1.08,-0.06,0.06,202.218,-1.669,1.698,4.4,-0.01,0.01,Gaia DR2 3211188618762023424,9.598,9.887,9.525,10.939,10.8531,9.482,0,-0.15,,,[Fe/H],5.0,-1.2,1.2,,76.0818912,-6.2297801,14.57167495,0.784628651,-0.784628651,1.3,0.07,-0.07,222.797713,6.038739725,-6.038739725,0.701,0.019,-0.019,0,1,92.8,3.16158,226.4700979,-2e-06,2e-06,1402.258826,6410578115.0,0.042880121,0.3,2.3,11050.70927,0.30379952,1,87.96,-0.28,0.28,0.0,,,0,,,,5932.9992,0.00015,-0.00015,0,5934.57999,0.0,1.5,0.01,-0.01,1,2011,Ariel,124.84450434380012,10.698623956899818,6.4636960384223645,0.0009223681116051,4.938530986916406,2.9207064803315634,33.50773291218749,114.77236088951386
77,458,458,HD 63433 c,HD 63433 c,2.251263804,8.052683387,14.23900156,345.1857616,953.9544228,1479.176405,Transit,2,8,14,0,0,0,0.99,-0.03,0.03,5640.0,-74.0,74.0,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.624,5.258,6.92035,6.71831,5.246,0,0.017,-0.017,0.017,[M/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,2.667737414,0.123298788,-0.123298788,0.238,0.011,-0.011,7.596098918,0.0,0.0,0.0239,0.0,0.0,1,0,0.0,20.5453,2067.083429,-0.0013,0.0012,698.3904838,21890282660.0,0.146423295,0.1,2.3,14543.10542,0.512,1,89.147,-0.2,0.069,0.0,,,0,,,,8844.05799,0.00084,-0.00087,0,8854.33064,0.0,0.0722,0.0038,-0.0037,2,2020,Ariel,9.982776907982595,10.882798707545634,0.8573358452989789,0.000109363890441,0.2033958514200961,2.90620243187125,34.01270185038194,117.80217451868053
78,407,407,HATS-72 b,HATS-72 b,1.0,6.108367824,11.99403945,17.99144442,152.919086,305.2052976,Transit,1,6,12,0,0,0,0.73,0.0,0.0,4656.1,-8.9,8.9,0.72,0.0,0.0,127.589,-0.609,0.614,4.59,0.0,0.0,Gaia DR2 2594869603582993792,9.907,10.424,9.764,12.324,12.0725,9.683,0,0.099,-0.014,0.014,[Fe/H],12.17,-0.45,0.24,,339.0258401,-17.0003046,8.092884088,0.033626942,-0.033626942,0.722,0.003,-0.003,39.85568219,1.239530786,-1.239530786,0.1254,0.0039,-0.0039,0,1,16.15,7.3279474,1673.071162,-1.6e-06,1.6e-06,714.4903705,9946275749.0,0.066530273,0.3,2.3,11088.70421,0.153,1,89.56,-0.05,0.07,0.0,,,1,,,,8087.64782,7.5e-05,-7.5e-05,0,8091.311794,0.0,1.401,0.000439,-0.000439,1,2020,Ariel,24.65880736291627,6.204685182793487,2.027766092033648,0.0010126445115491,0.5595745436036867,2.8714403675211964,34.397726302118045,120.11232122909719
79,442,442,TOI-431 d,TOI-431 d,1.0,5.626123297,10.79802707,105.2145229,549.7228715,943.5468639,Transit,1,6,11,0,0,0,0.78,-0.07,0.07,4850.0,-75.0,75.0,0.73,-0.02,0.02,32.5686,-0.0311,0.0312,4.6,-0.06,0.06,Gaia DR2 2908664557091200768,6.846,7.305,6.723,9.12,8.79171,6.651,0,0.2,-0.05,0.05,[Fe/H],,,,,83.2692502,-26.7238698,3.295440335,0.089671846,-0.089671846,0.294,0.008,-0.008,9.900354865,1.528754636,-1.490615227,0.03115,0.00481,-0.00469,0,1,3.16,12.46103,1890.014757,-2e-05,2e-05,661.2179408,14486566858.0,0.096900113,0.1,2.3,12379.88011,0.15,1,89.7,-0.2,0.2,0.0,,,0,0.0,,,8627.5453,0.0003,-0.0003,0,8633.775815,0.0,0.209,4.5e-05,-4.5e-05,2,2021,Ariel,12.400746160388806,9.29522698933324,1.1372812024902226,0.0002327063858815,0.2203027903858871,2.847759267309866,34.827583250381934,123.12131986694442
80,47,47,WASP-178 b,WASP-178 b,1.0,6.004050428,11.79428038,1.0,1.0,1.879806757,Eclipse,1,1,2,0,0,0,2.07,-0.11,0.11,9360.0,-150.0,150.0,1.67,-0.07,0.07,427.678,-10.786,11.35,4.31,-0.04,0.04,Gaia DR2 6003809889735481856,9.735,9.775,9.703,9.946,9.91226,9.67,0,0.21,-0.16,0.16,[Fe/H],0.43,-0.25,0.31,A1 IV-V,227.270329,-42.7049658,20.28825512,1.008808266,-1.008808266,1.81,0.09,-0.09,448.1380533,136.6662148,-162.0924874,1.41,0.43,-0.51,0,1,123.0,3.3448285,130.5054928,-1.2e-06,1.2e-06,2388.0138,8345851732.0,0.055825095,0.3,2.3,12472.51912,0.54,1,85.7,-0.6,0.6,0.0,,,0,,,,6927.06839,0.00047,-0.00047,0,6928.740804,0.0,1.243,0.028,-0.028,1,2019,Ariel,128.98155684104543,11.10090976484059,6.04578585075763,0.0008815198002126,8.166782273825568,2.8475831850930184,35.26065683093749,126.15283493083331
81,138,138,WASP-118 b,WASP-118 b,1.0,6.829171735,13.37974727,1.0,3.84541323,7.607596182,Eclipse,1,4,8,0,0,0,1.32,-0.04,0.04,6410.0,-125.0,125.0,1.7,-0.03,0.03,376.658,-10.58,11.199,4.1,-0.01,0.01,Gaia DR2 2562569564026683520,9.847,10.087,9.788,11.009,10.9196,9.749,0,0.16,-0.1,0.1,[Fe/H],1.17,-0.75,5.72,F6,19.5505861,2.7027847,16.14093225,0.403523306,-0.403523306,1.44,0.036,-0.036,165.2707714,57.20911319,-57.20911319,0.52,0.18,-0.18,0,1,0.0,4.0460435,430.1416307,-4.4e-06,4.4e-06,1669.164257,8155357219.0,0.054550884,0.3,2.3,17415.62689,0.16,1,88.7,-0.9,0.9,0.0,,,0,0.0,,,6787.81423,0.00062,-0.00062,0,6789.837252,0.0,0.755,0.019,-0.019,1,2016,Ariel,67.81282291490015,6.468073836678671,3.4191750754919523,0.0008118895208115,3.854611227290825,2.8474552661824486,35.86536609795138,130.38579979993054
82,197,197,WASP-172 b,WASP-172 b,1.0,7.613244713,14.90971499,1.0,7.946175457,15.71958417,Transit,1,8,15,0,0,0,1.49,-0.07,0.07,6900.0,-140.0,140.0,1.91,-0.1,0.1,538.11,-14.463,15.269,4.05,-0.05,0.05,Gaia DR2 6086712585429729536,10.169,10.312,10.13,10.988,11.0099,10.081,0,-0.1,-0.08,0.08,,1.79,-0.28,0.28,F1 V,199.433742,-47.2375748,17.59809975,1.120898073,-1.120898073,1.57,0.1,-0.1,149.3793511,31.78284066,-31.78284066,0.47,0.1,-0.1,0,1,42.0,5.477433,657.3676366,-7e-06,7e-06,1687.193118,10391497049.0,0.069508341,0.3,2.3,19050.52773,0.45,1,86.7,-1.1,1.1,0.0,,,0,,,,7032.2617,0.0005,-0.0005,0,7035.000417,0.0,0.72,0.02,-0.02,1,2018,Ariel,50.99058174938428,4.918075172839231,2.3895652995503487,0.0009322035017837,2.9165350131897854,2.8158646465518995,36.526842755243045,135.01613640097221
83,272,272,55 Cnc e,55 Cnc e,3.237076249,13.63167887,24.71331722,5.204019289,18.42934283,33.27030963,Transit,3,14,25,0,0,0,0.91,-0.01,0.01,5172.0,-18.0,18.0,0.94,-0.01,0.01,12.5855,-0.0123,0.0124,4.43,-0.02,0.02,Gaia DR2 704967037090946688,4.265,4.768,4.015,5.95084,5.72973,4.001,0,0.35,-0.1,0.1,[Fe/H],10.2,-2.5,2.5,G8 V,133.1468373,28.3298154,1.871899782,0.033626942,-0.033626942,0.167,0.003,-0.003,7.739121701,0.368680952,-0.298758702,0.02435,0.00116,-0.00094,0,1,6.0,0.7365474,966.8518676,-1.4e-06,1.3e-06,1880.057222,2314082889.0,0.015478815,0.3,2.3,5448.370778,0.39,1,83.59,-0.44,0.47,0.05,-0.03,0.03,0,86.0,-33.4,30.7,7063.2096,0.0006,-0.0004,0,7063.577874,6020.413103,0.038,0.0052,-0.0052,1,2004,Ariel,66.09695490156362,22.5197016643861,4.074633455034583,9.962707465422972e-05,2.4392648499551024,2.8143714690978303,36.71602229614582,136.34039318729165
84,97,97,WASP-13 b,WASP-13 b,1.0,6.445990251,12.61890419,1.0,2.463219023,4.84910193,Eclipse,1,2,5,0,0,0,0.72,-0.25,0.25,5950.0,-70.0,70.0,1.37,-0.15,0.15,227.537,-3.028,3.11,4.06,-0.1,0.1,Gaia DR2 702295464353437952,9.182,9.442,9.119,10.424,10.38,9.068,0,0.0,,,[Fe/H],5.0,-1.7,2.6,,140.1029654,33.8823291,13.67495649,1.569257302,-1.569257302,1.22,0.14,-0.14,166.8599135,11.12399423,-11.75965104,0.525,0.035,-0.037,0,1,56.89,4.35301,277.9387896,-3e-06,3e-06,1501.692582,6996302656.0,0.046798011,0.3,2.3,15062.59662,0.585030989,1,85.43,-0.29,0.29,0.0,,,0,,,,5305.62823,0.00025,-0.00025,0,5307.804735,0.0,0.84,0.016,-0.016,1,2009,Ariel,93.40615345636112,9.097797197767695,4.517706413260836,0.0006774412840197,4.267173083720699,2.8113079515988426,37.23902912322916,140.001440976875
85,244,244,HD 221416 b,HD 221416 b,2.887194091,8.983576847,15.48423776,6.405861423,15.86692815,26.98015059,Transit,3,9,15,0,0,0,1.21,-0.07,0.07,5080.0,-90.0,90.0,2.94,-0.06,0.06,95.5483,-0.7254,0.7364,3.58,-0.01,0.01,Gaia DR2 2388463203438164096,6.149,6.568,6.043,8.15,7.90776,6.017,0,-0.08,-0.08,0.08,[Fe/H],4.9,-1.1,1.1,K0 IV/V,353.0331863,-21.8012007,9.370707891,0.347478403,-0.31385146,0.836,0.031,-0.028,60.38739725,5.720911319,-5.720911319,0.19,0.018,-0.018,0,1,14.1,14.2767,860.3727145,-0.0037,0.0037,1159.363513,18361648063.0,0.122820388,0.3,2.3,31844.97092,0.728,1,85.75,-0.35,0.36,0.115,-0.03,0.034,0,-106.0,-31.1,34.7,8357.0149,0.0025,-0.0026,0,8364.15325,0.0,0.0832,3e-05,-3e-05,2,2019,Ariel,29.673076438175062,7.011931351704384,1.7568493277069348,0.0001009721883347,1.7985134141574577,2.8070311625224496,38.3447572801736,147.7415380754861
86,237,237,WASP-21 b,WASP-21 b,1.0,7.180810279,14.09137499,1.718756648,12.79625782,24.8962126,Transit,1,7,14,0,0,0,1.01,-0.03,0.03,5800.0,-100.0,100.0,1.06,-0.04,0.04,258.426,-2.845,2.907,4.28,-0.03,0.03,Gaia DR2 2831084391023184128,10.085,10.35,9.982,11.59,11.3987,9.933,0,-0.22,-0.04,0.04,[M/H],12.0,-5.0,2.0,G3 V,347.4928024,18.3961597,11.99360938,0.672538844,-0.672538844,1.07,0.06,-0.06,92.17023791,3.178284066,-3.178284066,0.29,0.01,-0.01,0,1,0.0,4.322482,815.1961502,-2.4e-05,1.9e-05,1219.847077,7795199481.0,0.052141803,0.3,2.3,12156.89879,0.23,1,88.75,-0.7,0.84,0.0,,,0,,,,4743.0419,0.0019,-0.0022,0,4745.203141,0.0,1.082,0.037,-0.035,1,2010,Ariel,57.38222959109781,6.533216527549766,2.8560043179197185,0.0011226866651709,1.9656962970817449,2.804893489080812,38.76687182149305,150.6963398647222
87,424,424,HD 63433 b,HD 63433 b,2.299000032,9.449607462,17.07386802,110.6584429,334.3296409,598.2044438,Transit,2,9,17,0,0,0,0.99,-0.03,0.03,5640.0,-74.0,74.0,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.624,5.258,6.92035,6.71831,5.246,0,0.017,-0.017,0.017,[M/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,2.1521243,0.100880827,-0.100880827,0.192,0.009,-0.009,5.275951549,0.0,0.0,0.0166,0.0,0.0,1,0,0.0,7.10793,1811.614141,-0.00034,0.0004,934.2619124,10787938769.0,0.072160126,0.3,2.3,11540.51277,0.18,1,89.38,-0.64,0.43,0.0,,,0,,,,8916.4526,0.0032,-0.0027,0,8920.006565,0.0,0.0467,0.0024,-0.0023,2,2020,Ariel,13.255702316545932,11.61454604807444,0.8384426639670897,0.0001177587067033,0.3879611941547841,2.787590108919471,39.16758407045138,153.50132560743054
88,331,331,TOI-257 b,TOI-257 b,1.869578748,7.987590191,14.5124989,13.70735284,42.02913901,76.37728048,Transit,2,8,15,0,0,0,1.41,-0.05,0.04,6095.0,-89.0,89.0,1.87,-0.03,0.03,76.9028,-0.1943,0.1953,4.04,-0.02,0.02,Gaia DR2 4747624104168195072,6.325,6.504,6.256,7.57,7.41653,6.209,0,0.175,-0.098,0.099,[Fe/H],,,,,47.5172608,-50.8322632,7.162538687,0.14571675,-0.14571675,0.639,0.013,-0.013,43.86032011,7.310053352,-7.310053352,0.138,0.023,-0.023,0,1,8.5,18.38818,1229.858932,-0.00084,0.00085,993.9567852,22873371392.0,0.15299914,0.3,2.3,23332.8547,0.643,1,87.91,-0.1,0.11,0.0,,,0,,,,8385.7601,0.0013,-0.0012,0,8394.95419,0.0,0.124,0.0016,-0.0016,2,2021,Ariel,22.92692503178457,8.71713917042498,1.3631272035679889,0.000131558631609,0.9942221503244458,2.78684713254434,39.9777526364236,159.1725055692361
89,74,74,HAT-P-30 b,HAT-P-30 b,1.0,6.579746864,12.90495003,1.0,1.766315743,3.494751172,Eclipse,1,2,3,0,0,0,1.55,-0.51,0.51,6304.0,-88.0,88.0,1.31,-0.13,0.13,213.985,-2.173,2.217,4.36,-0.3,0.3,Gaia DR2 3096441729861716224,9.22,9.442,9.151,10.352,10.2998,9.039,0,0.13,,,[Fe/H],1.0,-0.5,0.8,F7,123.9498431,5.8368669,16.14093225,1.68134711,-1.68134711,1.44,0.15,-0.15,237.0999913,6.356568132,-6.674396538,0.746,0.02,-0.021,0,1,92.4,2.8106,207.6642325,-5e-06,5e-06,1584.112347,6748510177.0,0.045140536,0.3,2.3,7458.084444,0.854,1,83.6,-0.04,0.04,0.04,-0.02,0.02,0,252.0,-84.0,84.0,5456.4662,0.00013,-0.00013,0,5457.8715,6911.435423,1.3,0.045,-0.045,1,2011,Ariel,143.35314106389853,9.279198234927478,7.245869223036429,0.0009044896599216,5.118948238681699,2.786249429373618,40.23671390184027,160.98523442715276
90,496,496,TOI-216.02,TOI-216.02,1.0,6.548652897,12.85514393,272.9698178,2158.21082,4308.073844,Transit,1,7,13,0,0,0,0.77,-0.03,0.03,5026.0,-125.0,125.0,0.75,-0.02,0.02,177.945,-0.875,0.883,4.66,-0.2,0.2,Gaia DR2 4664811297844004352,10.332,10.759,10.218,12.324,12.1631,10.168,0,0.32,-0.1,0.1,[M/H],,,,,73.9800129,-63.2603301,8.003212242,3.004006836,-1.99519857,0.714,0.268,-0.178,18.75187599,0.635656813,-0.635656813,0.059,0.002,-0.002,0,0,0.0,17.16073,2574.426525,,,625.6065447,17854679567.0,0.119429295,0.1,2.3,6820.238705,0.98,1,88.6,-0.04,0.03,0.16,-0.002,0.003,0,291.8,-1.0,0.8,8324.5911,,,0,8333.171465,5055.94046,0.475,0.014,-0.015,2,2019,Ariel,11.299991348196444,2.985054038796803,1.0861997129719998,0.0015774181471757,0.1354282095591219,2.7599786692918897,40.47352774576388,162.64293133461803
