,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
102,101,KELT-16 b,KELT-16 b,13.22484106,221.8210158,435.4927434,1.0,2.576654673,5.12362734,Eclipse,1,3,5,0,0,0,1.21,-0.05,0.04,6236.0,-54.0,54.0,1.36,-0.05,0.06,444.586,-5.441,5.574,4.25,-0.04,0.03,Gaia DR2 1864885215233116032,10.692,10.928,10.642,11.717,11.7959,10.594,0,-0.002,-0.085,0.086,[Fe/H],3.1,-0.3,0.3,F7 V,314.2685227,31.6610186,15.86070773,0.941554381,-0.751001709,1.415,0.084,-0.067,874.0281181,50.85254506,-47.67426099,2.75,0.16,-0.15,0,1,494.0,0.9689951,294.0565347,-2.4e-06,2.4e-06,2372.975362,3055208291.0,0.020436176,0.3,2.3,8906.925739,0.32,1,84.4,-2.3,3.0,0.0,,,0,,,,7247.24791,0.00019,-0.00019,0,7247.732408,0.0,1.146,0.029,-0.025,1,2017,Ariel,121.06291046589159,35.425535482426234,0.0006491705202627682,294.0565346999999
103,102,HD 1397 b,HD 1397 b,1.197798041,3.673705225,6.313990595,1.238506654,3.070348446,5.145219729,Eclipse,1,3,5,0,0,0,1.32,-0.05,0.04,5521.0,-60.0,60.0,2.34,-0.06,0.05,79.5702,-0.1731,0.1738,3.82,-0.02,0.02,Gaia DR2 4707634458245031552,6.09,6.442,5.988,7.79,7.59336,6.018,0,0.29,-0.09,0.09,[Fe/H],4.51,-0.5,0.5,G5 III/IV,4.4471631,-66.3589285,11.50041423,0.280224518,-0.30264248,1.026,0.025,-0.027,116.6430252,6.992224945,-7.310053352,0.367,0.022,-0.023,0,1,28.3,11.53533,305.5918647,-0.0008,0.00079,1189.531015,16397437052.0,0.109681853,0.3,2.3,32523.51822,0.17,1,88.99,-0.73,0.67,0.251,-0.019,0.02,0,2.1,-7.0,6.1,8332.08261,0.0006,-0.0006,0,8337.850275,33127.3467,0.2037,0.0027,-0.0023,2,2018,Ariel,68.83878096199581,8.992241297671983,3.542868437875768e-05,305.59186469999986
104,103,WASP-136 b,WASP-136 b,4.277939221,53.90624041,104.8523356,1.0,2.614146189,5.149294721,Eclipse,1,3,5,0,0,0,1.41,-0.07,0.07,6260.0,-100.0,100.0,2.21,-0.22,0.22,275.587,-4.46,4.606,3.9,-0.06,0.06,Gaia DR2 2441013811932929280,8.792,9.016,8.805,9.974,9.81929,8.727,0,-0.18,-0.1,0.1,[Fe/H],3.62,-0.7,0.7,,0.325761,-8.9262512,15.46839341,1.793436917,-1.793436917,1.38,0.16,-0.16,479.920894,25.42627253,-25.42627253,1.51,0.08,-0.08,0,1,0.0,5.215357,310.8072217,-6e-06,6e-06,1689.124629,9874013394.0,0.066046912,0.3,2.3,19836.19886,0.59,1,84.7,-1.3,1.6,0.0,,,0,,,,6776.90615,0.00109,-0.00109,0,6779.513829,0.0,0.411,0.015,-0.015,1,2016,Ariel,60.713239520662974,20.451039334701328,0.00010924590729384729,310.80722169999984
105,104,TrES-2 b,TrES-2 b,1.802268165,29.53946605,57.98831173,1.0,2.705078198,5.320191918,Eclipse,1,3,5,0,0,0,1.36,-0.3,0.3,5850.0,-50.0,50.0,1.12,-0.07,0.07,215.32,-1.039,1.05,4.43,-0.02,0.02,Gaia DR2 2131314401800665344,9.92,10.232,9.846,11.254,11.2819,9.781,0,-0.15,,,[Fe/H],3.55,-1.32,1.36,G0 V,286.8085258,49.3164211,15.24421379,0.896718458,-0.896718458,1.36,0.08,-0.08,398.2389935,16.84490555,-16.84490555,1.253,0.053,-0.053,0,1,0.0,2.47063,313.2778517,-1e-05,1e-05,1450.201153,5928562778.0,0.039655938,0.3,2.3,6658.21412,0.8429,1,83.57,-0.14,0.14,0.0,,,0,24.0,-110.0,63.0,4955.76336,3e-06,-2e-06,0,4956.998675,0.0,1.6,0.025,-0.025,1,2006,Ariel,119.43117929632422,17.473096031568492,0.000350670279342784,313.2778516999998
106,105,KELT-21 b,KELT-21 b,13.01731204,207.6627413,408.0294803,1.0,2.686430551,5.322604116,Eclipse,1,3,5,0,0,0,1.46,-0.03,0.03,7598.0,-84.0,81.0,1.64,-0.03,0.03,470.878,-6.3,6.471,4.17,-0.01,0.01,Gaia DR2 2054523105274216704,10.121,10.149,10.09,10.484,10.5415,10.064,0,-0.405,-0.033,0.032,[Fe/H],1.6,-0.1,0.1,A8 V,304.8000322,32.5810446,17.77744344,0.437150249,-0.448359229,1.586,0.039,-0.04,1242.70907,0.0,0.0,3.91,0.0,0.0,1,0,0.0,3.6127647,316.8906164,-3.3e-06,3.3e-06,1984.441354,7820635583.0,0.052311944,0.3,2.3,14757.86075,0.423,1,86.46,-0.34,0.38,0.0,,,0,,,,7295.93434,0.00041,-0.00042,0,7297.740722,0.0,0.99,0.014,-0.014,1,2018,Ariel,82.88021039461546,40.09285662808869,0.00024580382819569963,316.89061639999983
107,106,HAT-P-13 b,HAT-P-13 b,1.882109121,27.77066129,54.33974791,1.0,2.732119806,5.39851138,Eclipse,1,3,5,0,0,0,1.32,-0.06,0.06,5653.0,-90.0,90.0,1.76,-0.05,0.05,246.81,-2.188,2.228,4.13,-0.04,0.04,Gaia DR2 1014520826353577088,9.058,9.328,8.975,10.421,10.4168,8.962,0,0.46,-0.07,0.07,[Fe/H],5.0,-0.7,2.5,G4,129.8823772,47.3519076,14.25782349,0.728583748,-0.728583748,1.272,0.065,-0.065,280.642483,8.581366978,-14.93793511,0.883,0.027,-0.047,0,1,105.7,2.91625,319.8068664,-1.5e-05,1.5e-05,1670.5283,6556002715.0,0.043852861,0.3,2.3,12515.76622,0.679,1,83.4,-0.68,0.68,0.0133,-0.0041,0.0041,0,210.0,-36.0,27.0,4779.92976,0.00075,-0.00075,0,4781.387885,12350.40618,,,,1,2009,Ariel,83.24546092069284,14.076124210665004,0.00017610435117836057,319.8068663999998
108,107,TOI-628 b,TOI-628 b,94.96223485,1356.097609,2650.828527,1.0,2.767799603,5.45239749,Eclipse,1,3,5,0,0,0,1.31,-0.07,0.07,6250.0,-190.0,220.0,1.34,-0.04,0.05,178.68,-2.942,3.04,4.3,-0.04,0.03,Gaia DR2 3126717023051258112,8.895001,9.17,8.811,10.112,10.0579,8.764,0,0.258,-0.08,0.078,[Fe/H],1.28,-0.91,1.6,,99.2630608,1.7675497,11.88151957,0.45956821,-0.381105345,1.06,0.041,-0.034,2011.853814,92.17023791,-98.52680604,6.33,0.29,-0.31,0,1,713.0,3.4095675,323.2164339,-6.9e-06,7e-06,1531.709926,7257514967.0,0.048545251,0.3,2.3,12760.94834,0.23,1,88.41,-0.93,1.0,0.072,-0.023,0.021,0,-74.0,-15.0,13.0,8629.47972,0.00039,-0.00039,0,8631.184504,0.0,0.657,0.012,-0.012,2,2021,Ariel,82.92157670297233,145.30768675544013,0.0001456455931043929,323.2164338999998
109,108,WASP-104 b,WASP-104 b,3.266866315,53.68796603,105.3876887,1.0,2.798702663,5.503528598,Eclipse,1,3,6,0,0,0,1.08,-0.05,0.05,5475.0,-127.0,127.0,0.96,-0.03,0.03,185.932,-1.458,1.48,4.5,-0.02,0.02,Gaia DR2 3868603216762016256,9.979,10.36,9.882,11.779,11.5931,9.841,0,0.32,-0.09,0.09,[Fe/H],3.0,-2.0,2.0,G8,160.6023689,7.4350768,12.74461109,0.414732287,-0.414732287,1.137,0.037,-0.037,403.0064196,15.89142033,-15.57359192,1.268,0.05,-0.049,0,1,202.0,1.7554137,324.9718476,-3.6e-06,1.8e-06,1463.339324,4371450388.0,0.029240471,0.3,2.3,6334.833515,0.724,1,83.63,-0.25,0.25,0.0,,,0,,,,6406.11126,0.00012,-0.00012,0,6406.988967,0.0,1.474,0.02,-0.02,1,2014,Ariel,122.71761527354917,25.298509435367592,0.0003857081704384278,324.9718475999998
110,109,HAT-P-36 b,HAT-P-36 b,6.257384384,104.2009653,204.5649868,1.0,2.796778176,5.513521874,Eclipse,1,3,6,0,0,0,1.03,-0.03,0.03,5620.0,-40.0,40.0,1.04,-0.01,0.01,294.419,-2.235,2.269,4.42,-0.01,0.01,Gaia DR2 1541532207133249920,10.723,11.046,10.603,12.146,12.093,10.594,0,0.25,-0.09,0.09,[Fe/H],6.6,-1.8,2.9,G5 V,188.2662048,44.9153672,14.31386839,0.224179615,-0.224179615,1.277,0.02,-0.02,587.4104611,27.65107137,-27.65107137,1.8482,0.087,-0.087,0,1,334.7,1.32734683,326.2991944,-4.8e-07,4.8e-07,1729.714393,3571357554.0,0.023888679,0.3,2.3,8186.313288,0.25,1,87.13,-0.13,0.004,0.063,-0.023,0.021,0,51.0,-19.0,20.0,7334.53507,0.0001,-0.0001,0,7335.198743,9029.187577,1.4,0.028,-0.028,1,2011,Ariel,120.87050961785356,29.232353436218403,0.0005540927062206425,326.29919442999983
111,110,WASP-68 b,WASP-68 b,1.527173889,20.05338535,39.07936924,1.0,2.784289217,5.514789206,Eclipse,1,3,6,0,0,0,1.49,-0.53,0.53,5910.0,-60.0,60.0,1.79,-0.19,0.19,226.399,-1.599,1.621,4.17,-0.11,0.11,Gaia DR2 6860535606196306304,9.042,9.341,8.948,10.674,10.4092,8.913,0,0.22,,,[Fe/H],5.7,-1.3,1.3,G0,305.0957239,-19.3147271,14.79585456,1.569257302,-1.569257302,1.32,0.14,-0.14,304.1617851,7.945710165,-7.627881758,0.957,0.025,-0.024,0,1,97.9,5.0843,331.3834944,-1.5e-05,1.5e-05,1434.15135,9888130318.0,0.06614134,0.3,2.3,18429.82011,0.26,1,88.1,-1.3,1.3,0.0,,,0,,,,6064.86356,0.0006,-0.00061,0,6067.40571,0.0,0.57,0.034,-0.034,1,2014,Ariel,64.56357643869381,14.166438640893423,0.00012425516695914164,331.3834944299998
112,111,Qatar-1 b,Qatar-1 b,3.464847696,57.51544661,112.9141939,1.0,2.841334587,5.552242213,Eclipse,1,3,6,0,0,0,0.84,-0.04,0.04,5013.0,-88.0,93.0,0.8,-0.02,0.02,185.615,-0.797,0.805,4.55,-0.01,0.01,Gaia DR2 2244830490514284928,10.527,10.999,10.409,12.692,12.4764,10.325,0,0.171,-0.094,0.097,[Fe/H],1.19,-0.47,0.47,,303.3818697,65.1623313,12.81186498,0.291433499,-0.280224518,1.143,0.026,-0.025,419.8513251,13.03096467,-12.71313626,1.321,0.041,-0.04,0,1,264.7,1.4200242,332.8035186,-2.2e-07,2.2e-07,1368.842011,3490236899.0,0.023346066,0.3,2.3,5925.41362,0.645,1,84.08,-0.15,0.16,0.0,,,0,,,,6234.103218,6.1e-05,-6.1e-05,0,6234.81323,0.0,2.14,0.019,-0.019,1,2010,Ariel,138.5826296627295,26.07996272591469,0.0005856222190602538,332.8035186299998
113,112,WASP-50 b,WASP-50 b,3.415117971,56.44754374,110.80592,1.0,2.891556232,5.656020486,Eclipse,1,3,6,0,0,0,0.89,-0.07,0.08,5400.0,-100.0,100.0,0.84,-0.03,0.03,184.848,-1.841,1.879,4.54,-0.02,0.02,Gaia DR2 5160557726183065984,10.041,10.401,9.969,11.44,11.5518,9.905,0,0.12,-0.08,0.08,,7.0,-3.5,3.5,,43.6880738,-10.8980242,13.06967153,0.481986171,-0.481986171,1.166,0.043,-0.043,466.8263636,29.24021341,-29.24021341,1.4688,0.092,-0.092,0,1,256.6,1.9551,334.7586186,-5e-06,5e-06,1345.141072,4403594283.0,0.02945548,0.3,2.3,6623.682701,0.669,1,84.88,-0.27,0.27,0.009,-0.006,0.011,0,44.0,-80.0,62.0,5558.61197,0.00021,-0.00015,0,5559.58952,6707.025292,2.0,0.035,-0.035,1,2011,Ariel,142.07767589643086,27.865200515241668,0.0004624532376586837,334.75861862999983
114,113,HAT-P-56 b,HAT-P-56 b,4.037957365,66.1848361,129.83266,1.0,2.853645005,5.668304994,Eclipse,1,3,6,0,0,0,1.42,-0.33,0.33,6566.0,-50.0,50.0,1.47,-0.11,0.11,320.639,-5.463,5.652,3.39,-0.19,0.19,Gaia DR2 3385777286999240576,9.881,10.068,9.83,10.92,10.8245,9.799,0,0.0,,,[Fe/H],2.01,-0.35,0.35,F8,100.8480137,27.2521823,16.9255609,1.23298788,-1.23298788,1.51,0.11,-0.11,603.8739725,69.92224945,-88.99195385,1.9,0.22,-0.28,0,1,240.0,2.79083,337.5494486,-5e-06,5e-06,1777.690362,6523535295.0,0.043635688,0.3,2.3,8181.196325,0.8725,1,82.13,-0.18,0.18,0.0,,,1,,,,6774.09164,0.00011,-0.00011,0,6775.487055,0.0,1.1,0.0001,-0.0001,1,2015,Ariel,105.16404238356779,21.492964229554786,0.00029761945489056293,337.54944862999986
115,114,NGTS-2 b,NGTS-2 b,1.0,7.610367672,14.90500524,1.0,2.968432864,5.862242492,Eclipse,1,3,6,0,0,0,1.64,-0.22,0.19,6478.0,-89.0,94.0,1.7,-0.04,0.05,356.391,-7.845,8.2,4.2,-0.06,0.03,Gaia DR2 6220602384081327104,9.858,10.055,9.799,10.789,10.8605,9.759,0,-0.06,-0.09,0.09,[Fe/H],2.17,-0.37,0.37,F5 V,215.1227617,-31.2020698,17.87832427,0.526822094,-0.504404133,1.595,0.047,-0.045,235.1930209,41.31769286,-38.13940879,0.74,0.13,-0.12,0,1,65.8,4.511164,342.0606126,-6.1e-05,6.1e-05,1568.980869,9426960190.0,0.06305659,0.3,2.3,16799.15156,0.20870826,1,88.5,-1.2,1.0,0.0,,,0,,,,7759.1261,0.0014,-0.0013,0,7761.381682,0.0,,,,1,2018,Ariel,73.90326993272454,7.50251641797583,0.00020042282197439189,342.06061262999987
116,115,TOI-1130 c,TOI-1130 c,1.0,1.675921465,3.302676548,1.0,3.043566333,5.894111667,Transit,1,2,3,0,0,0,0.68,-0.02,0.02,4250.0,-67.0,67.0,0.69,-0.01,0.01,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055,8.351,11.595,10.9028,8.266,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,16.8134711,3.026424797,-2.465975761,1.5,0.27,-0.22,309.564868,13.66662148,-13.98444989,0.974,0.043,-0.044,0,1,125.9,8.350381,350.4109936,-3.3e-05,3.2e-05,658.6202821,10597541964.0,0.070886568,0.1,2.3,7400.484149,0.995,1,87.43,-0.16,0.16,0.047,-0.027,0.04,0,-28.0,-55.0,24.0,8657.90461,0.00021,-0.00022,0,8662.079801,0.0,1.668,0.001514,-0.001514,2,2020,Ariel,198.50089952639888,11.165368172765582,0.00046367725048032334,350.4109936299999
117,116,WASP-93 b,WASP-93 b,2.257204527,37.41669756,73.38470835,1.0,2.97283417,5.912614873,Eclipse,1,3,6,0,0,0,1.33,-0.03,0.03,6700.0,-100.0,100.0,1.52,-0.04,0.04,370.284,-7.617,7.938,4.2,-0.02,0.02,Gaia DR2 415703635408772480,9.997,10.233,9.942,10.966,10.978,9.887,0,0.07,-0.17,0.17,[Fe/H],0.7,-0.65,0.65,F4,9.4587443,51.288778,17.90074223,0.863091516,-0.863091516,1.597,0.077,-0.077,467.2077577,92.17023791,-92.17023791,1.47,0.29,-0.29,0,1,174.0,2.7325321,353.1435257,-2e-06,2e-06,1877.970025,6293497178.0,0.042096971,0.3,2.3,8107.63307,0.9036,1,81.18,-0.29,0.29,0.0,,,0,0.0,,,6079.5642,0.00045,-0.00045,0,6080.930466,0.0,1.097,0.013,-0.013,1,2016,Ariel,111.16639363864898,14.86634174269336,0.00033378161362732463,353.1435257299999
118,117,TOI-2669 b,TOI-2669 b,1.305234242,13.83498286,26.68402267,1.0,3.086776332,6.020096413,Eclipse,1,3,6,0,0,0,1.19,-0.16,0.16,4800.0,-100.0,100.0,4.1,-0.04,0.04,393.443,-6.256,6.457,3.29,-0.07,0.07,Gaia DR2 5735664051960550144,8.569,9.121,8.492,10.916,10.6019,8.422,0,0.1,-0.06,0.06,[Fe/H],5.9,-3.0,3.0,,134.7226445,-13.3125792,19.72780609,1.793436917,-1.793436917,1.76,0.16,-0.16,193.875328,60.38739725,-60.38739725,0.61,0.19,-0.19,0,1,59.6,6.2034,359.3469257,-0.0001,0.0001,1712.725777,10475308553.0,0.070068954,0.3,2.3,27751.63874,0.858,1,76.4929921,,,0.09,-0.05,0.05,0,-1.22,-0.585,0.585,8521.598,0.009,-0.009,0,8524.6997,0.0,,,,2,2022,Ariel,46.429596227578095,5.079267772890863,9.45322166228349e-05,359.3469257299999
119,118,WASP-63 b,WASP-63 b,1.0,2.94354383,5.753365808,1.0,3.100821745,6.087778087,Transit,1,3,6,0,0,0,1.28,-0.42,0.42,5550.0,-100.0,100.0,1.86,-0.19,0.19,290.684,-2.008,2.034,4.01,-0.03,0.03,Gaia DR2 5574766468155514752,9.463,9.818,9.393,11.155,10.9185,9.343,0,0.08,,,[Fe/H],8.3,-1.2,1.3,,94.3363562,-38.3233826,15.80466283,1.569257302,-1.569257302,1.41,0.14,-0.14,107.7438298,9.534852198,-9.534852198,0.339,0.03,-0.03,0,1,39.6,4.37808,363.7250057,-6e-06,6e-06,1480.047498,8507927200.0,0.056909212,0.3,2.3,19266.06255,0.252465487,1,87.8,-1.3,1.3,0.0,,,0,,,,5921.65359,0.0005,-0.0005,0,5923.84263,0.0,0.61,0.017,-0.017,1,2012,Ariel,63.17766418225426,4.3980289363276945,0.00015731384596252986,363.7250057299999
120,119,WASP-2 b,WASP-2 b,1.843813934,30.08027305,59.0266306,1.0,3.197382244,6.243818119,Eclipse,1,3,6,0,0,0,0.9,-0.07,0.08,5180.0,-190.0,190.0,0.87,-0.03,0.03,153.242,-1.605,1.64,4.51,-0.02,0.02,Gaia DR2 1748596020745038208,9.752,10.166,9.632,11.728,11.5638,9.582,0,0.12,-0.19,0.21,[Fe/H],8.2,-3.7,6.8,K1,307.7255587,6.4293305,12.11690817,0.45956821,-0.448359229,1.081,0.041,-0.04,295.8982465,19.0697044,-18.43404758,0.931,0.06,-0.058,0,1,157.0,2.152175,365.8771807,-1.1e-05,1.2e-05,1269.440055,4712274030.0,0.031520228,0.3,2.3,6418.673732,0.749,1,84.49,-0.18,0.17,0.0054,-0.0044,0.009,0,267.0,-86.0,11.0,8339.00342,0.00028,-0.00027,0,8340.079507,6349.818368,1.646,0.025,-0.025,1,2007,Ariel,125.78861198349308,20.549199222381937,0.0003593202600598568,365.8771807299999
121,120,WASP-17 b,WASP-17 b,1.0,2.247813806,4.408798737,1.0,3.180833951,6.264984069,Transit,1,2,4,0,0,0,2.28,-0.99,0.99,6550.0,-100.0,100.0,1.49,-0.19,0.19,405.908,-8.421,8.779,4.2,-0.2,0.2,Gaia DR2 6042793005779654656,10.319,10.509,10.224,11.588,11.3803,10.197,0,-0.25,,,[Fe/H],2.65,-0.25,0.25,F4,239.9622479,-28.0617941,20.96079397,2.690155375,-2.690155375,1.87,0.24,-0.24,162.7281442,11.75965104,-11.75965104,0.512,0.037,-0.037,0,1,56.0,3.73543,369.6126107,-8e-06,8e-06,1497.111625,9277621781.0,0.062057671,0.3,2.3,12141.56859,0.4,1,86.63,-0.42,0.42,0.0,,,0,-82.6,-2.6,14.6,4592.80154,5e-05,-5e-05,0,4594.669255,0.0,1.7,0.018,-0.018,1,2009,Ariel,99.2401790608391,3.7764466817649955,0.0003224498586235478,369.6126107299999
122,121,WASP-41 b,WASP-41 b,1.272116583,20.5205538,40.25948536,1.0,3.179322409,6.294285414,Eclipse,1,3,6,0,0,0,0.81,-0.15,0.15,5545.0,-33.0,33.0,0.83,-0.04,0.04,163.371,-1.052,1.067,4.53,-0.05,0.05,Gaia DR2 6160877943251930368,9.752,10.096,9.677,11.632,11.2823,9.646,0,0.06,,,[Fe/H],1.2,-0.2,1.1,,190.6188034,-30.6398176,12.3298788,0.560449037,-0.560449037,1.1,0.05,-0.05,299.0765306,20.65884643,-20.34101802,0.941,0.065,-0.064,0,1,139.2,3.0524,372.6650107,-1e-06,1e-06,1202.269147,5743200120.0,0.038416054,0.3,2.3,9569.550804,0.1,1,89.4,-0.3,0.3,0.0,,,0,,,,5996.67927,0.0001,-0.0001,0,5998.20547,0.0,1.9,0.01,-0.01,1,2012,Ariel,116.77947688211094,20.058611301939628,0.00032729285852454017,372.6650107299999
123,122,WASP-1 b,WASP-1 b,1.25894922,20.56129583,40.34440614,1.0,3.249051881,6.423869346,Eclipse,1,3,6,0,0,0,1.24,-0.07,0.05,6110.0,-50.0,50.0,1.47,-0.03,0.02,393.072,-10.249,10.802,4.21,-0.03,0.05,Gaia DR2 2862548428079638912,10.364,10.586,10.276,11.308,11.5349,10.22,0,0.17,-0.05,0.05,[Fe/H],3.4,-0.6,1.2,F7 V,5.1669536,31.9899732,16.62291842,0.269015538,-0.381105345,1.483,0.024,-0.034,301.3013295,9.217023791,-8.899195385,0.948,0.029,-0.028,0,1,118.7,2.5199454,375.1849561,-5e-07,5e-07,1750.605587,5825045144.0,0.038963513,0.3,2.3,13509.35743,-3.11e-14,1,90.0,-1.3,1.3,0.0,,,0,91.1,-6.3,170.0,3912.5151,0.00027,-0.00027,0,3913.775073,0.0,1.055,0.012,-0.012,1,2007,Ariel,87.64595805481929,11.117896962761929,0.00032183446208738177,375.1849561299999
124,123,WASP-99 b,WASP-99 b,28.49228397,313.0923554,605.5339594,1.0,3.28374099,6.453644672,Eclipse,1,3,6,0,0,0,1.21,-0.28,0.28,6150.0,-100.0,100.0,1.64,-0.09,0.09,158.66,-0.8,0.809,4.3,-0.1,0.1,Gaia DR2 4745660479479743488,8.129,8.436,8.088,9.475,9.3251,8.06,0,0.21,,,[Fe/H],3.0,-0.5,0.6,F8,39.8976689,-50.0081934,11.43316035,0.672538844,-0.672538844,1.02,0.06,-0.06,889.9195385,41.31769286,-41.31769286,2.8,0.13,-0.13,0,1,244.5,5.75251,380.9374661,-4e-05,4e-05,1419.284438,10016854331.0,0.06700237,0.3,2.3,18934.35821,0.18,1,88.8,-1.1,1.1,0.0,,,0,,,,6224.9832,0.0014,-0.0014,0,6227.859455,0.0,0.41,0.02,-0.02,1,2014,Ariel,63.97717374531971,69.41515493608836,8.058211102051365e-05,380.93746612999985
125,124,WASP-131 b,WASP-131 b,1.0,1.993408783,3.894838181,1.0,3.275110363,6.503053484,Transit,1,2,4,0,0,0,1.06,-0.06,0.06,6030.0,-90.0,90.0,1.53,-0.05,0.05,200.075,-2.591,2.659,4.09,-0.03,0.03,Gaia DR2 6173451477191225984,8.653,8.895001,8.573,10.068,9.86708,8.537,0,-0.18,-0.08,0.08,[Fe/H],4.5,-3.5,3.5,G0,210.1935714,-30.5836084,13.67495649,0.560449037,-0.560449037,1.22,0.05,-0.05,85.81366978,6.356568132,-6.356568132,0.27,0.02,-0.02,0,1,30.5,5.322023,386.2594891,-5e-06,5e-06,1410.18327,9100203405.0,0.060870926,0.3,2.3,13685.88411,0.73,1,85.0,-0.3,0.3,0.0,,,0,,,,6919.8236,0.0004,-0.0004,0,6922.484611,0.0,0.665,0.012,-0.012,1,2016,Ariel,85.10664781856744,4.678867130280529,0.00013569594362130454,386.25948912999985
126,125,WASP-119 b,WASP-119 b,2.167785096,35.55844344,69.7891262,1.0,3.315591615,6.511664454,Eclipse,1,3,7,0,0,0,1.02,-0.06,0.06,5650.0,-100.0,100.0,1.2,-0.1,0.1,302.448,-1.991,2.017,4.26,-0.08,0.08,Gaia DR2 4672607178880426624,10.612,10.924,10.545,12.314,12.1014,10.476,0,0.14,-0.1,0.1,[Fe/H],8.0,-2.5,2.5,G5,55.9336392,-65.19378,15.69257302,2.241796146,-2.241796146,1.4,0.2,-0.2,390.9289401,25.42627253,-25.42627253,1.23,0.08,-0.08,0,1,181.0,2.49979,388.7592791,-1e-05,1e-05,1515.04997,5428756821.0,0.036312755,0.3,2.3,10632.47557,0.5,1,85.0,-2.0,2.0,0.0,,,1,,,,6537.547,0.002,-0.002,0,6538.796895,0.0,1.217,0.022,-0.018,1,2016,Ariel,89.67634481130774,16.186227851762535,0.00037667698595952165,388.75927912999987
127,126,XO-1 b,XO-1 b,1.0,15.77093426,30.93244273,1.0,3.325215182,6.523469162,Eclipse,1,3,7,0,0,0,0.88,-0.19,0.19,5750.0,-75.0,75.0,0.88,-0.05,0.05,163.553,-0.617,0.622,4.51,-0.02,0.02,Gaia DR2 1316708918505350528,9.601,9.939,9.527,11.251,11.004,9.495,0,0.02,,,[Fe/H],0.9,-1.2,2.5,G1 V,240.5492745,28.1696248,12.77823803,0.784628651,-0.784628651,1.14,0.07,-0.07,290.1773352,12.07747945,-12.07747945,0.913,0.038,-0.038,0,1,115.3,3.94153,392.7008091,-2.7e-05,2.7e-05,1162.68717,7001139988.0,0.046830368,0.3,2.3,10509.72925,0.24,1,88.81,-0.5,0.5,0.0,,,0,,,,5385.51978,5e-05,-5e-05,0,5387.490545,0.0,1.8,0.012,-0.012,1,2006,Ariel,107.43764079076988,18.11997876530616,0.0002771758357835405,392.70080912999987
