,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
472,474,TOI-2076 c,TOI-2076 c,1.139220216,9.153933105,17.46866225,265.3546925,1454.685666,2460.7047,Transit,1,9,17,0,0,0,0.82,-0.04,0.04,5200.0,-70.0,70.0,0.77,-0.01,0.01,41.9091,-0.0526,0.0528,4.45,-0.12,0.12,Gaia DR2 1490845584382687232,7.188,7.613,7.115,9.139,8.91028,7.011,0,-0.09,-0.04,0.04,[Fe/H],0.34,-0.08,0.08,K,217.3920159,39.7903991,3.497201988,0.044835923,-0.044835923,0.312,0.004,-0.004,12.01391377,0.0,0.0,0.0378,0.0,0.0,1,0,0.0,21.01538,2230.078674,-0.00074,0.00084,606.6094749,20870239304.0,0.139600263,0.1,2.3,15414.79471,0.07,1,89.84,-0.12,0.12,0.0,,,0,,,,9274.08398,0.0008,-0.0008,0,9284.59167,0.0,0.1943,0.0038,-0.0038,2,2021,Ariel,7.47607181941016,10.015651885471478,0.8081109972845738,2687.2248760255775
473,569,TOI-270 d,TOI-270 d,1.321148994,14.60083488,28.92922222,7190.192747,50010.05407,131857.4738,Transit,1,15,29,0,0,0,0.39,-0.01,0.01,3506.0,-70.0,70.0,0.38,-0.01,0.01,22.4793,-0.01355,0.01355,4.87,-0.03,0.03,Gaia DR2 4781196115469953024,8.531,9.099,8.251,12.603,11.6306,8.13,0,-0.2,-0.12,0.12,[Fe/H],,,,M,68.4160804,-51.9573937,2.129706339,0.056044904,-0.056044904,0.19,0.005,-0.005,4.780139235,0.429068349,-0.429068349,0.01504,0.00135,-0.00135,0,1,2.56,11.379573,3716.344767,-1.3e-05,1.3e-05,398.9876882,10822730056.0,0.072392843,0.1,2.3,7903.45277,0.19,1,89.73,-0.16,0.16,0.032,-0.023,0.023,0,-6.0,-90.0,90.0,8389.68186,0.00059,-0.00059,0,8395.371646,0.0,0.2645,0.0078,-0.0078,2,2019,Ariel,2.354338837734169,10.745762653545858,0.7858130031199893,2698.7873993211792
474,549,K2-28 b,K2-28 b,8.419075832,141.2880588,278.7357038,1536.508639,15176.82337,28583.04286,Transit,8,141,279,1,0,1,0.26,-0.05,0.05,3214.0,-60.0,60.0,0.29,-0.03,0.03,62.9969,-0.3181,0.3212,4.93,-0.04,0.04,Gaia DR2 2622296783699476864,11.028,11.695,10.746,16.526,14.6799,10.591,0,0.26,-0.1,0.1,[Fe/H],,,,M4,335.6233145,-7.9563525,2.320259011,0.235388595,-0.235388595,0.207,0.021,-0.021,6.006956885,0.0,0.0,0.0189,0.0,0.0,1,0,0.0,2.260455,3290.605719,-4.1e-05,4.1e-05,585.9032395,3218743280.0,0.021530055,0.1,2.3,3941.527603,0.36,1,88.9,-1.2,0.8,0.0,,,0,0.0,0.0,0.0,6977.99012,0.00075,-0.00074,0,6979.120348,0.0,0.675,0.017,-0.016,1,2016,Ariel,7.163268189086697,11.376737113343783,0.7791111421187117,2701.1390933860635
475,429,HD 191939 b,HD 191939 b,1.368050974,13.08434457,25.19580109,60.05743504,344.307078,679.3474079,Transit,1,13,25,0,0,0,0.81,-0.04,0.04,5348.0,-100.0,100.0,0.94,-0.02,0.02,53.6089,-0.0731,0.0733,4.3,-0.1,0.1,Gaia DR2 2248126315275354496,7.215,7.597,7.18,8.97,8.77476,7.04,0,-0.15,-0.06,0.06,[Fe/H],8.7,,,G9 V,302.0256247,66.8503014,3.385112181,0.067253884,-0.067253884,0.302,0.006,-0.006,10.39934546,0.899454391,-0.899454391,0.03272,0.00283,-0.00283,0,1,3.8,8.88029,1826.554803,-2e-05,2e-05,864.4128145,11704272338.0,0.078289447,0.3,2.3,11275.4577,0.62,1,88.06,-0.08,0.08,0.0,,,0,,,,8715.3561,0.0004,-0.0004,0,8719.796245,0.0,0.122675,0.001638,-0.001638,2,2020,Ariel,11.325329832821886,9.253286705145166,0.7775719699342346,2710.2803893513415
476,465,HD 97658 b,HD 97658 b,4.911373986,27.00270289,50.54668636,278.199686,1095.331196,1842.892457,Transit,5,27,51,0,0,0,0.85,-0.08,0.08,5212.0,-43.0,43.0,0.73,-0.01,0.01,21.5618,-0.0253,0.0254,4.64,-0.04,0.04,Gaia DR2 3997075206232885888,5.821,6.203,5.734,7.76,7.5136,5.812,0,-0.23,-0.03,0.03,[Fe/H],3.9,-2.03,2.6,K1 V,168.6376584,25.7105962,2.118497358,0.056044904,-0.056044904,0.189,0.005,-0.005,8.298499696,1.099686287,-1.099686287,0.02611,0.00346,-0.00346,0,1,2.8,9.4897116,2137.204235,-8e-07,8e-07,720.3343114,12431960773.0,0.083156928,0.3,2.3,10124.18099,0.39,1,89.05,-0.24,0.41,0.05,-0.03,0.04,0,-10.0,-51.0,69.0,8904.9366,0.0008,-0.0008,0,8909.681456,0.0,0.0712,0.0038,-0.0038,1,2010,Ariel,9.378266948884294,18.852974191598683,0.7655560913007684,2720.004456992777
477,409,HR 858 b,HR 858 b,4.100048858,16.89142799,30.53544863,54.13753915,181.0289811,327.637816,Transit,4,17,31,0,0,0,1.15,-0.08,0.07,6201.0,-50.0,50.0,1.31,-0.02,0.02,31.964,-0.072,0.0722,4.26,-0.04,0.03,Gaia DR2 5064574720469473792,5.225,5.473,5.149,6.38,6.25276,5.098,0,-0.14,-0.08,0.08,[Fe/H],,,,F6 V,42.9849779,-30.8140609,2.084870416,0.067253884,-0.067253884,0.186,0.006,-0.006,4.989905984,0.0,0.0,0.0157,0.0,0.0,1,0,0.0,3.58599,1717.406912,-0.00015,0.00015,1509.965895,7186817931.0,0.048072361,0.3,2.3,10338.67702,0.59,1,85.5,-0.5,1.5,0.0,,,1,,,,8409.18969,0.00084,-0.00083,0,8410.982685,0.0,0.0213,0.001,-0.001,2,2019,Ariel,14.212811776656345,11.704971848205505,0.7571274949250929,2723.8297682200914
478,444,TOI-1075 b,TOI-1075 b,5.842768811,93.18536387,185.9406333,59.82708843,482.2604825,974.0360782,Transit,6,93,186,0,0,0,0.6,-0.02,0.02,3921.0,-157.0,157.0,0.58,-0.02,0.02,61.4592,-0.09435,0.09435,4.69,-0.03,0.03,Gaia DR2 6426188308031756288,9.292,9.935,9.115,12.615,12.0544,9.020001,0,,,,,,,,,309.9712091,-65.4496994,1.714974052,0.078462865,-0.078462865,0.153,0.007,-0.007,3.591460995,0.0,0.0,0.0113,0.0,0.0,1,0,0.0,0.6047328,1912.962478,-3.2e-06,3.2e-06,1281.603091,1766000192.0,0.01181271,0.3,2.3,3876.492013,0.18,1,87.64355691,,,0.0,,,0,,,,8654.2511,0.0008,-0.0008,0,8654.553466,0.0,,,,2,2022,Ariel,10.308394434454925,12.45065477425077,0.7235584308368986,2724.5242346315035
479,560,TOI-122 b,TOI-122 b,6.514583432,106.9074143,212.103438,4204.481704,34269.85085,67860.91741,Transit,7,107,212,1,0,1,0.31,-0.01,0.01,3403.0,-100.0,100.0,0.33,-0.01,0.01,62.118,-0.2151,0.2165,4.88,-0.05,0.05,Gaia DR2 6411096106487783296,11.02,11.531,10.771,15.526,14.3357,10.64,0,,,,,2.0,,,M3 V,332.9482355,-58.946085,2.723782318,0.179343692,-0.179343692,0.243,0.016,-0.016,7.850361643,0.0,0.0,0.0247,0.0,0.0,1,0,0.0,5.07803,3612.822021,-1.5e-05,1.5e-05,490.6842186,5854395423.0,0.039159836,0.1,2.3,4375.777716,0.72,1,88.4,-0.4,0.6,0.0,,,0,,,,8425.602564,0.00063,-0.000633,0,8428.141579,0.0,0.56,,,2,2020,Ariel,3.830053369394795,10.788995590399537,0.7176573901324828,2729.703555782337
480,420,HATS-38 b,HATS-38 b,1.731286695,28.76488405,56.46022904,36.02051287,265.3362636,515.3402426,Transit,2,29,56,0,0,0,0.89,-0.01,0.02,5732.0,-25.0,25.0,1.1,-0.02,0.02,343.525,-4.976,5.122,4.3,-0.01,0.01,Gaia DR2 5472386851683941376,10.85,11.184,10.768,11.967,12.2781,10.714,0,-0.102,-0.043,0.043,[Fe/H],11.89,-0.6,0.6,,154.2710615,-25.2762982,6.882314169,0.190552672,-0.190552672,0.614,0.017,-0.017,23.51930209,3.496112473,-3.496112473,0.074,0.011,-0.011,0,1,9.9,4.375021,1794.398269,-1e-05,1e-05,1249.203617,7533811389.0,0.050393387,0.3,2.3,11553.45001,0.476,1,87.21,-0.18,0.18,0.0,,,0,,,,7725.16042,0.00072,-0.00072,0,7727.347931,0.0,,,,1,2020,Ariel,12.950722333553294,5.062809507326592,0.715967206882112,2734.346017754791
481,483,TOI-1442 b,TOI-1442 b,8.185282288,119.7247847,238.5503759,203.308347,1532.222321,3170.389108,Transit,8,120,239,1,0,1,0.29,-0.02,0.02,3330.0,-160.0,160.0,0.31,-0.01,0.01,41.1659,-0.0615,0.0618,4.92,-0.04,0.04,Gaia DR2 2265154211335825152,10.332,10.925,10.089,15.39,13.7652,,0,,,,,,,,,287.2921006,74.1742762,1.165733996,0.056044904,-0.056044904,0.104,0.005,-0.005,1.706738543,0.0,0.0,0.00537,0.0,0.0,1,0,0.0,0.4090677,2390.014436,-3e-07,3e-07,1023.252407,1067974226.0,0.00714364,0.3,2.3,2241.514383,0.33,1,86.18001713,,,0.0,,,0,,,,8683.4523,0.0003,-0.0003,0,8683.656834,0.0,,,,2,2022,Ariel,8.46960013655746,12.805726339281389,0.7121056240009174,2734.8069723618046
482,582,TOI-700 c,TOI-700 c,3.282322391,41.50524954,82.662665,27289.46391,226761.5754,616616.4071,Transit,3,42,83,0,0,0,0.41,-0.02,0.02,3461.0,-66.0,66.0,0.42,-0.02,0.02,31.1265,-0.0206,0.0206,4.8,-0.04,0.04,Gaia DR2 5284517766615492736,8.893,9.469,8.634,13.151,12.0665,8.523,0,-0.07,-0.11,0.11,[Fe/H],1.5,,,M2 V,97.0957165,-65.5786149,2.645319453,0.15692573,-0.14571675,0.236,0.014,-0.013,7.500750396,0.0,0.0,0.0236,0.0,0.0,1,0,0.0,16.05111,3961.703632,-6.3e-05,6.2e-05,366.158499,13840846305.0,0.092580912,0.1,2.3,5280.830543,0.893,1,88.868,-0.1,0.083,0.078,-0.056,0.075,0,81.0,-83.0,80.0,8548.75256,0.0005,-0.0005,0,8556.778115,6162.414609,0.329,0.024,-0.02,2,2020,Ariel,1.7051673678848223,10.929105205131103,0.7120907458526899,2750.980323809559
483,572,LHS 1140 c,LHS 1140 c,2.275684602,27.97987509,55.80750287,11875.33582,100042.2518,241405.9439,Transit,2,28,56,1,0,1,0.19,-0.01,0.01,2988.0,-67.0,67.0,0.21,0.0,0.0,14.9861,-0.0152,0.0153,5.06,,,Gaia DR2 2371032916186181760,9.092,9.612001,8.821,14.15,12.6706,8.606,0,-0.262,-0.104,0.104,[Fe/H],5.0,,,M4.5 V,11.248632,-15.2741085,1.165733996,0.033626942,-0.033626942,0.104,0.003,-0.003,1.760769373,0.168449055,-0.158914203,0.00554,0.00053,-0.0005,0,1,2.22,3.77792,3760.033573,-3e-05,3e-05,411.5496743,4083046741.0,0.027311349,0.1,2.3,3903.388067,0.04244821,1,89.913,-0.049,0.046,0.0,,,1,,,,8389.29383,0.00081,-0.00082,0,8391.18279,0.0,0.252,0.016,-0.015,1,2018,Ariel,2.5144599520254958,13.211121772740949,0.7085331577963152,2754.8486000148137
484,524,GJ 3929 b,GJ 3929 b,1.0,10.95847213,21.76220494,754.0416508,6243.374887,11036.75883,Transit,1,11,22,0,0,0,0.31,-0.01,0.01,3369.0,-51.0,51.0,0.32,-0.01,0.01,15.8095,-0.0095,0.0096,4.84,-0.04,0.04,Gaia DR2 1372215976327300480,8.1,8.694,7.869,12.675,11.5109,,0,0.0,-0.16,0.16,[Fe/H],,,,M3.5 V,239.5775678,35.4081141,1.154525015,0.044835923,-0.033626942,0.103,0.004,-0.003,1.210926229,0.400463792,-0.419533497,0.00381,0.00126,-0.00132,0,1,1.23,2.6162745,2858.510933,-3e-06,2.9e-06,596.7097803,3762478988.0,0.025167084,0.1,2.3,4375.497452,0.108,1,89.65,-0.3,0.23,0.0,,,0,,,,8485.552355,,,1,8486.860492,0.0,,,,2,2022,Ariel,5.450883910219942,9.262903418084347,0.6974214550519287,2757.5661591780545
485,416,HD 3167 b,HD 3167 b,8.165717138,98.58330077,192.0818306,32.72370074,240.3812072,469.7176085,Transit,8,99,192,0,0,0,0.88,-0.02,0.02,5438.0,-63.0,63.0,0.83,-0.03,0.03,47.2899,-0.1475,0.1485,4.6,-0.1,0.1,Gaia DR2 2554032474712538880,7.203,7.548,7.066,8.97,8.76221,6.942,0,-0.1,-0.1,0.1,[Fe/H],5.0,-4.0,4.0,K0 V,8.7401487,4.3807215,1.602884245,0.089671846,-0.078462865,0.143,0.008,-0.007,5.590601672,0.978911492,-0.959841788,0.01759,0.00308,-0.00302,0,1,4.08,0.959622,1751.653684,-4.4e-05,4.4e-05,1710.225966,2729767556.0,0.018259315,0.3,2.3,5690.529994,0.11,1,90.2,-6.0,7.0,0.0,,,0,,,,7410.69248,0.001,-0.00091,0,7411.172291,0.0,0.0294,,,1,2016,Ariel,12.388286856546262,22.186580611153822,0.6938596707191274,2758.6575064093972
486,449,TOI-2260 b,TOI-2260 b,9.335151703,151.3830651,297.1151599,64.28017652,608.6939081,1214.400502,Transit,9,151,297,0,0,0,0.99,-0.04,0.04,5534.0,-100.0,100.0,0.94,-0.05,0.05,101.251,-0.283,0.284,4.62,-0.1,0.1,Gaia DR2 1411414592353022848,8.776,9.103,8.684,10.474,10.2488,8.621,0,,,,,,,,,247.6669998,49.0467891,1.625302206,0.134507769,-0.134507769,0.145,0.012,-0.012,3.241849747,0.0,0.0,0.0102,0.0,0.0,1,0,0.0,0.3524728,1932.80001,-4.7e-06,4.7e-06,2535.971898,1456107539.0,0.00973985,0.3,2.3,2928.173389,0.77,1,69.77411271,,,0.0,,,0,,,,8928.239,0.0007,-0.0007,0,8928.415236,0.0,,,,2,2022,Ariel,8.275573949799648,12.512980760899689,0.6916156167678834,2759.0777610008095
487,552,TOI-1759 b,TOI-1759 b,1.916717141,21.58722871,42.5344256,2213.477229,14239.77855,31624.37827,Transit,2,22,43,0,0,0,0.61,-0.02,0.02,4065.0,-51.0,51.0,0.6,-0.02,0.02,40.0654,-0.0423,0.0423,4.65,-0.04,0.04,Gaia DR2 2216420110788943744,8.114,8.771,7.93,11.93,10.8385,7.825,0,0.05,-0.16,0.16,[Fe/H],5.0,-4.0,3.0,M0.0 V,326.8516615,62.7538164,3.138514605,0.100880827,-0.100880827,0.28,0.009,-0.009,10.79980926,1.500150079,-1.500150079,0.03398,0.00472,-0.00472,0,1,3.64,18.85019,3450.41779,-0.00013,0.00013,455.9856404,17588079210.0,0.117646015,0.1,2.3,12629.42232,0.21,1,89.72,-0.13,0.13,0.0,,,0,90.0,,,8745.4654,0.0011,-0.0011,0,8754.890495,0.0,,,,2,2022,Ariel,3.4336537249507644,11.179024845587213,0.6788268706433013,2778.220298739698
488,491,HD 207897 b,HD 207897 b,9.785565108,65.56722913,124.9871234,458.3204229,2161.583078,3636.224169,Transit,10,66,125,0,0,0,0.8,-0.03,0.04,5070.0,-57.0,60.0,0.78,-0.02,0.02,28.2938,-0.0312,0.0312,4.56,-0.03,0.03,Gaia DR2 2300641567596591488,6.391,6.83,6.312,8.37,8.13037,,0,-0.042,-0.041,0.038,[Fe/H],7.1,-4.5,4.5,K0 V,325.2016451,84.3337613,2.499602703,0.078462865,-0.078462865,0.223,0.007,-0.007,14.4008051,1.598676885,-1.598676885,0.04531,0.00503,-0.00503,0,1,4.24,16.202159,2491.247713,-8.3e-05,8.5e-05,651.865266,17403765998.0,0.11641315,0.1,2.3,10366.07644,0.709,1,88.757,-0.067,0.067,0.047,-0.033,0.057,0,-100.0,-110.0,110.0,8926.10942,0.00047,-0.00048,0,8934.2105,0.0,0.0866,0.0029,-0.0027,2,2021,Ariel,6.872106634885143,23.500707960204252,0.6739264878140314,2794.6624132128463
489,502,GJ 9827 d,GJ 9827 d,2.075715576,26.32531335,52.12207064,389.5633081,2876.598091,5340.261573,Transit,2,26,52,0,0,0,0.61,-0.01,0.02,4340.0,-53.0,40.0,0.6,0.0,0.01,29.661,-0.0541,0.0543,4.66,-0.01,0.01,Gaia DR2 2643842302456085888,7.379,7.984,7.193,10.37,9.83773,6.99,0,-0.26,-0.09,0.09,[m/H],10.0,,,K6 V,351.7717763,-1.2853435,2.017616532,0.044835923,-0.044835923,0.18,0.004,-0.004,4.039599048,0.819997289,-0.839066993,0.01271,0.00258,-0.00264,0,1,1.97,6.2014698,2642.151695,-6.11e-05,6.26e-05,705.2136539,8381807458.0,0.056065602,0.1,2.3,4376.932468,0.8927,1,87.443,-0.045,0.045,0.0,,,0,,,,7740.96115,0.00044,-0.00045,0,7744.061885,0.0,0.0957,0.0041,-0.0036,1,2017,Ariel,7.590316136126028,10.118057657130574,0.6668727657598191,2800.96520089405
490,468,K2-19 b,K2-19 b,3.169795116,53.02994354,104.0459018,168.581409,1080.218641,2150.224136,Transit,3,53,104,0,0,0,0.88,-0.03,0.03,5322.0,-100.0,100.0,0.82,-0.03,0.03,289.827,-5.469,5.68,4.51,-0.08,0.08,Gaia DR2 3798833775141351552,11.208,11.596,11.161,13.024,12.8153,11.105,0,0.06,-0.05,0.05,[Fe/H],8.0,,,G9 V,174.9602543,0.603596,6.994403976,0.201761653,-0.201761653,0.624,0.018,-0.018,32.39942777,1.700381975,-1.700381975,0.10194,0.00535,-0.00535,0,1,0.0,7.9222,2168.223999,-0.0001,0.0001,823.1427816,11150373251.0,0.074584436,0.3,2.3,11870.16785,0.17,1,91.5,-0.1,0.1,0.2,-0.03,0.03,0,271.0,-12.0,12.0,6860.9023,0.0002,-0.0002,0,6864.8634,7913.947436,0.6673,0.0051,-0.005,1,2015,Ariel,9.099595048163135,6.752616092625413,0.6580500745290486,2809.162173297985
491,419,HD 152843 c,HD 152843 c,1.69808499,13.62811579,26.1136459,51.37834035,252.7013938,492.2074367,Transit,2,14,26,0,0,0,1.15,-0.04,0.04,6310.0,-100.0,100.0,1.43,-0.02,0.02,107.898,-0.316,0.318,4.19,-0.03,0.03,Gaia DR2 4564566554995619072,7.655,7.896,7.629,8.855,8.76412,7.563,0,-0.16,-0.05,0.05,[Fe/H],3.97,-0.75,0.75,G0,253.7848853,20.491524,5.82866998,0.134507769,-0.134507769,0.52,0.012,-0.012,27.49851374,0.0,0.0,0.08652,0.0,0.0,1,1,0.0,24.38,1790.023248,-3.4,6.23,847.4074177,25792081600.0,0.172522285,0.3,2.3,23644.7201,0.49,1,88.89,-0.15,0.18,0.115,-0.08,0.173,0,,,,9002.7708,0.0011,-0.0011,0,9014.9608,0.0,,,,2,2021,Ariel,9.272778684120766,8.252897153628497,0.6557847284578002,2834.0895047817817
492,441,TOI-1807 b,TOI-1807 b,4.440245854,64.11625465,125.4937293,57.65834976,477.8632526,940.7200299,Transit,4,64,125,0,0,0,0.75,-0.02,0.03,4757.0,-50.0,51.0,0.68,-0.01,0.01,42.5775,-0.062,0.0622,4.65,-0.02,0.02,Gaia DR2 1476485996883837184,7.605,8.103,7.568,10.0,9.67517,7.395,0,-0.029,-0.043,0.061,[Fe/H],0.18,-0.038,0.04,,201.2826259,38.9223671,1.255405842,0.044835923,-0.033626942,0.112,0.004,-0.003,2.119915472,0.0,0.0,0.00667,0.0,0.0,1,0,0.0,0.549372,1877.553727,-7e-06,7e-06,1674.856671,1784415888.0,0.011935892,0.3,2.3,3465.75197,0.546,1,77.7,-1.2,1.1,0.0,,,0,,,,7000.166,0.024,-0.026,0,7000.440686,0.0,0.0312,0.0015,-0.0015,2,2021,Ariel,10.203308341138177,13.714702714844526,0.6546399912732035,2834.719102521828
493,438,HD 63935 b,HD 63935 b,2.775908417,22.83671652,43.8907199,86.81787306,447.0976881,874.8885666,Transit,3,23,44,0,0,0,0.93,-0.05,0.05,5534.0,-100.0,100.0,0.96,-0.04,0.04,48.9739,-0.1053,0.1057,4.38,-0.1,0.1,Gaia DR2 3145754895088191744,6.964,7.304,6.881,8.58,8.39353,6.805,0,0.07,-0.06,0.06,[Fe/H],6.8,-1.9,1.8,,117.9246417,9.3852412,2.992797855,0.134507769,-0.134507769,0.267,0.012,-0.012,10.79980926,1.798908781,-1.798908781,0.03398,0.00566,-0.00566,0,1,3.18,9.058811,1869.483074,-1.6e-05,1.7e-05,877.5252816,12419566251.0,0.083074022,0.3,2.3,12117.26471,0.49,1,88.49,-0.002,0.002,0.0,,,0,0.0,,,8494.4462,0.001,-0.001,0,8498.975606,0.0,0.089577,0.003153,-0.003153,2,2021,Ariel,9.684969075475394,12.294120381742452,0.6503712936675738,2844.0584057604856
494,463,K2-32 b,K2-32 b,1.0,14.32862136,28.08797801,93.04472315,814.1210046,1617.029317,Transit,1,14,28,0,0,0,0.83,-0.02,0.02,5271.0,-35.0,39.0,0.86,-0.02,0.02,157.682,-1.288,1.309,4.49,-0.03,0.03,Gaia DR2 4130539180358512768,9.993,10.404,9.821,12.304,12.0036,9.754,0,-0.06,-0.03,0.03,[Fe/H],7.9,-4.5,4.5,G9 V,252.426008,-19.5430504,5.301847886,0.190552672,-0.190552672,0.473,0.017,-0.017,15.00150079,1.798908781,-1.700381975,0.0472,0.00566,-0.00535,0,1,5.22,8.992,2110.243245,-8e-05,8e-05,808.2261244,11898572909.0,0.079589116,0.3,2.3,12440.12796,0.34,1,89.0,-0.3,0.5,0.03,-0.021,0.032,0,220.0,-161.0,77.0,6900.92676,0.00031,-0.00031,0,6905.42276,11969.42325,0.3802,0.0027,-0.0027,1,2016,Ariel,8.52559654622225,5.441471096773167,0.6496491080053398,2853.3383716854855
495,527,L 98-59 b,L 98-59 b,1.0,3.371499794,6.671377056,895.2549621,6907.146187,12230.67454,Transit,1,3,7,0,0,0,0.27,-0.03,0.03,3415.0,-135.0,135.0,0.3,-0.02,0.03,10.6194,-0.0032,0.0032,4.86,-0.13,0.13,Gaia DR2 5271055243163629056,7.359,7.933,7.101,11.685,10.5976,6.935,0,-0.46,-0.26,0.26,[Fe/H],0.8,,,M3 V,124.5328604,-68.3144658,0.851882536,0.056044904,-0.044835923,0.076,0.005,-0.004,0.400463792,0.158914203,-0.149379351,0.00126,0.0005,-0.00047,0,1,0.46,2.2531136,2904.605961,-1.5e-06,1.2e-06,629.8999194,3252430017.0,0.021755385,0.1,2.3,3494.17611,0.53,1,87.71,-0.44,1.16,0.103,-0.045,0.117,0,192.0,-155.0,70.0,8366.17067,0.00036,-0.00033,0,8367.297227,3347.658869,0.047426,0.008204,-0.008204,2,2019,Ariel,5.564693419534581,5.626521336215003,0.649400007702955,2855.6723689917353
496,600,LHS 1140 b,LHS 1140 b,7.642958877,90.04674273,179.2766637,12632070.56,281792355.7,789701172.8,Transit,8,90,179,1,0,1,0.19,-0.01,0.01,2988.0,-67.0,67.0,0.21,0.0,0.0,14.9861,-0.0152,0.0153,5.06,,,Gaia DR2 2371032916186181760,9.092,9.612001,8.821,14.15,12.6706,8.606,0,-0.262,-0.104,0.104,[Fe/H],5.0,,,M4.5 V,11.248632,-15.2741085,1.636511187,0.044835923,-0.044835923,0.146,0.004,-0.004,6.37881612,0.46085119,-0.438603201,0.02007,0.00145,-0.00138,0,1,4.21,24.73694,5638.679737,-0.0004,0.00041,219.9840481,14290469496.0,0.095588425,0.1,2.3,7305.130021,0.210042519,1,89.877,-0.045,0.049,0.0,,,1,,,,8399.9303,0.0012,-0.0013,0,8412.29877,0.0,0.493,0.027,-0.027,1,2017,Ariel,0.12147722156493111,24.285009094674226,0.627687698538077,2880.5784092237027
497,466,K2-406 b,K2-406 b,1.523577681,16.75498834,32.41500142,149.9231707,945.4238875,1853.745557,Transit,2,17,32,0,0,0,0.8,-0.25,0.34,5784.0,-138.0,138.0,0.96,-0.05,0.06,85.3751,-0.6151,0.6239,4.37,-0.15,0.15,Gaia DR2 6214868495365748096,8.163,8.431,8.033,9.465,9.49379,8.016,0,-0.038,-0.235,0.235,[Fe/H],,,,G4,230.8872242,-25.3706149,4.60689108,0.31385146,-0.291433499,0.411,0.028,-0.026,19.16505292,0.0,0.0,0.0603,0.0,0.0,1,0,0.0,22.549406,2159.753641,-0.001433,0.001377,693.946982,21694586634.0,0.145114292,0.3,2.3,17008.33961,0.544,1,89.04067932,,,0.0,,,0,,,,8010.3895,0.0025,-0.0023,0,8021.664203,0.0,,,,1,2022,Ariel,7.109838605579838,9.207257259498801,0.621370986480254,2903.521526788749
498,506,GJ 3473 b,GJ 3473 b,3.967392439,50.77148741,101.2856444,373.9171435,3182.033679,6536.139643,Transit,4,51,101,0,0,0,0.36,-0.02,0.02,3347.0,-54.0,54.0,0.36,-0.01,0.01,27.3644,-0.0376,0.0376,4.81,-0.06,0.06,Gaia DR2 3094290054327367168,9.063,9.627,8.829001,13.74,12.465,8.671,0,0.11,-0.19,0.19,[Fe/H],,,,M4,120.5936065,3.3371629,1.266614823,0.044835923,-0.044835923,0.113,0.004,-0.004,1.859296179,0.298758702,-0.298758702,0.00585,0.00094,-0.00094,0,1,2.21,1.1980035,2673.275605,-1.9e-06,1.8e-06,747.2391322,2349475233.0,0.015715553,0.3,2.3,3433.186575,0.336,1,87.95,-0.45,0.47,0.0,,,0,,,,8492.20408,0.00043,-0.00042,0,8492.803082,0.0,0.106938,0.014258,-0.014258,2,2020,Ariel,6.347280399152047,11.81668309672175,0.6170833364777634,2904.7990022002073
